Post Link,Title,CreationDate,AcceptedAnswerId,Score,ViewCount,Tags,Body,TagName
"43149","What is the loss function used when pre-training BERT on MLM & NSP tasks?","2023-12-16 04:14:29","","0","335","<natural-language-processing><reference-request><objective-functions><bert>","<p>I'm new to NLP and was reading through the 2019 BERT paper and am confused about the loss function used during pre-training.</p>
<p>As I understand it, the model is trained on the MLM and NSP tasks. The MLM task is trained by passing the final hidden vectors corresponding to the mask tokens into a softmax function and then minimizing the cross entropy loss function between the softmax output and truth.</p>
<p>For the NSP task, I understand that the goal is to use the final hidden vector corresponding to the [CLS] token, and using that to  determine whether the two &quot;sentences&quot; follow each other or not. Now the paper doesn't exactly say what loss function they use for this is, so I'm assuming they're doing something similar to the MLM case.</p>
<p>Now, in the appendix the authors mention that &quot;The training loss is the sum of the mean MLM likelihood and the mean NSP likelihood&quot;. Given the relationship between log likelihood and cross entropy, this makes it seem like both MLK and NSP are used simultaneously during pre-training through a combined loss function.</p>
<p>I'm probably overthinking things, but I was wondering if any of you had a different interpretation of this. Specifically:</p>
<p><strong>What is the loss function used when pre-training BERT on MLM &amp; NSP? Also, what's your source?</strong></p>
<p>I've read the paper start to end, as well as the transformers paper, searched forums, videos, and blogs, and my next stop is to dig into the code. I feel most explanations are either hand-wavy and it's unclear whether they're just guessing (like me) or if they actually know the answer.</p>
","bert"
"41939","Fine Tuning a Bert Transformer. How to label for emotions and train large scripts?","2023-08-31 11:29:38","41969","0","155","<natural-language-processing><bert><data-labelling><emotion-recognition>","<p>From what I have seen you can fine tune a Bert model to detect emotions by labelling single sentences.
But if the text you want to evaluate is a large script with many sentences, do I need to split the script into sentences and get a classification for each one? If I did it that way I could find the average score for each emotion for the the sentences in the script.
The problem with doing it that way is the the context between sentences is lost. A context like sarcasm often means that sentences have to be connected in order to understand that it is sarcastic.
I would be interested to get some advice on this.</p>
","bert"
"41858","How can BERT/Transformer models accept input batches of different sizes?","2023-08-23 23:22:40","","0","336","<neural-networks><natural-language-processing><transformer><bert>","<p>I understand that all inputs in a batch need to be of the same size. However, it seems BERT/Transformers models can accept batches with different sizes as input.</p>
<p>How is that possible? I thought we needed to pad all examples in a batch to <code>model.max_input_size</code>, however, it seems HuggingFace does <code>Dynamic Padding</code> that allows sending batches of different lengths (till the time they are smaller than <code>max_input_size</code>)</p>
<p><a href=""https://i.sstatic.net/zC1WS.png"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/zC1WS.png"" alt=""enter image description here"" /></a></p>
<p>Link: <a href=""https://mccormickml.com/2020/07/29/smart-batching-tutorial/"" rel=""nofollow noreferrer"">https://mccormickml.com/2020/07/29/smart-batching-tutorial/</a><br />
Link2: <a href=""https://huggingface.co/learn/nlp-course/en/chapter3/2?fw=pt#dynamic-padding"" rel=""nofollow noreferrer"">https://huggingface.co/learn/nlp-course/en/chapter3/2?fw=pt#dynamic-padding</a></p>
","bert"
"40749","How big the context can be using HuggingFace models?","2023-06-07 17:53:04","46011","0","727","<natural-language-processing><pytorch><bert><language-model><question-answering>","<p>I'm new on AI, Neural Networks, ChatBots and all this ecosystem. I'm trying to use a classical example of pre-trained models, more specifically <code>timpal0l/mdeberta-v3-base-squad2</code>.</p>
<p>As I could see in the examples, it is necessary to provide a small text (context) and a question, which the model will respond to by extracting information from the context and using training on the structure of the language. This is my working code so far:</p>
<pre><code>from transformers import AutoTokenizer, AutoModelForQuestionAnswering, AutoConfig, DefaultDataCollator
import torch

tokenizer = AutoTokenizer.from_pretrained(&quot;timpal0l/mdeberta-v3-base-squad2&quot;)
model = AutoModelForQuestionAnswering.from_pretrained(&quot;timpal0l/mdeberta-v3-base-squad2&quot;, return_dict=False )

# From portuguese: My cat is called Helena. She is fat and has spots all over her body.
little_text = &quot;minha gata se chama helena. Ela é gorda e tem manchas pelo corpo.&quot;

# From portuguese: who is helena?
question = &quot;quem é helena?&quot;

inputs = tokenizer.encode_plus(question, little_text, add_special_tokens=False, return_tensors=&quot;pt&quot;)

input_ids = inputs[&quot;input_ids&quot;].tolist()[0]

text_tokens = tokenizer.convert_ids_to_tokens(input_ids)
answer_start_scores, answer_end_scores = model(**inputs)

answer_start = torch.argmax(
    answer_start_scores
)  
answer_end = torch.argmax(answer_end_scores) + 1

answer = tokenizer.convert_tokens_to_string(tokenizer.convert_ids_to_tokens(input_ids[answer_start:answer_end]))

print(f&quot;Question: {question}&quot;)
print(f&quot;Answer: {answer}\n&quot;)

------------------------------------------------
Question: quem é helena?
Answer: minha gata # From portuguese: My cat 
</code></pre>
<p>Everything went well. The model is able to perfectly answer questions about the small text provided as context.</p>
<p>What I couldn't understand is: when I provide a much larger text to serve as context (from a file, for example) the time for the response increases considerably. So every time I go to ask a question about the given text I have to wait a long time to get the answer.</p>
<p>So my question is: Am I doing this correctly? My intention is to create a chatbot to help answer questions about a specific system (a kind of help bot), so I simply copied all the text from the online help and pasted it into a single file but I believe that this method only works for small texts because at every question I must <code>tokenizer.encode_plus(question, little_text ... </code></p>
<p>How big the context can be?</p>
","bert"
"40590","What is MLM & NSP loss function","2023-05-26 05:01:58","","1","876","<natural-language-processing><transformer><objective-functions><bert>","<p>Two objective functions are used during the BERT language
model pretraining step.</p>
<p>The first one is masked language
model (MLM) that randomly masks
15% of the
input tokens and the objective is to predict the vocabulary</p>
<p>The second objective
is the next sentence prediction (NSP) task. This is a binary
classification task for predicting whether two sentences are
subsequent in the original text.</p>
<p>I am looking for such objective function as mathematical definition.</p>
","bert"
"40572","How to generate a sentence containing a specific set of tokens using GPT2 or BERT?","2023-05-24 20:33:03","","0","126","<bert><gpt-2>","<p>I have different sets of words as inputs, e.g.,</p>
<pre><code>{governor, John Gary Evans, office, 1894}
</code></pre>
<p>or</p>
<pre><code>{cheetah, 80km/h, mammal}
</code></pre>
<p>I would like to construct a grammatically correct sentence that contains a full set, or a subset of these tokens. So the outputs could be:</p>
<pre><code>&quot;Governor John Gary Evans took office in 1894.&quot; 
</code></pre>
<p>and</p>
<pre><code>&quot;Cheetahs can run at speeds of about 80km/s.&quot; 
</code></pre>
<p>Output should be one sentence only. How to use GPT2 or BERT for this task? Which of the two models is appropriate for this task? I understand one is unidirectional and the other is bidirectional in the way they generate each word of the output. However, i do not know in advance what the grammatically correct order of the input tokens should be, and the missing words might need to be inserted after, in between, or at the beginning of the output sentence.</p>
","bert"
"39680","How can I not only classify an intent, but also identify slots and values in it?","2023-03-20 05:51:07","39715","0","79","<classification><transformer><attention><bert>","<p>I've been working on text -&gt; intent -&gt; command execution for a particular application and while I've found many papers and code that work well for intent classification (<a href=""https://paperswithcode.com/paper/generalized-intent-discovery-learning-from"" rel=""nofollow noreferrer"">1</a>, <a href=""https://paperswithcode.com/paper/z-bert-a-a-zero-shot-pipeline-for-unknown"" rel=""nofollow noreferrer"">2</a>, etc.), they stop there. For example, given a standard music intent &quot;<em>Play some music by U2</em>&quot; such classifiers return me an intent class <code>play_music</code>. But the information about the artist, track requested aren't part of it. Everytime I search for papers on text -&gt; intent, I end up with classifiers instead of any deep learning models that can not only classify, but maybe give me an importance vector to extract the key parameters from my intents to pass onto the intent class.</p>
<p>Does anyone know of any papers or implementations like this?</p>
<p>Note: I'm not looking to make a voice assistant but a text-&gt;command execution engine for a very specific purpose.</p>
","bert"
"38563","Multilabel text classification with highly imbalanced training data","2023-01-02 20:59:33","","0","498","<deep-learning><bert><loss><text-classification><multi-label-classification>","<p>I'm trying to train a multilabel text classification model using BERT. Each piece of text can belong to 0 or more of a total of 485 classes. My model consists of a dropout layer and a linear layer added on top of the pooled output from the bert-base-uncased model from Hugging Face. The loss function I'm using is the BCEWithLogitsLoss in PyTorch.</p>
<p>I have millions of labeled observations to train on. But the training data are highly unbalanced, with some labels appearing in less than 10 observations and others appearing in more than 100K observations! I'd like to get a &quot;good&quot; recall.</p>
<p>My first attempt at training without adjusting for data imbalance produced a micro recall rate of 70% (good enough) but a macro recall rate of 45% (not good enough). These numbers indicate that the model isn't performing well on underrepresented classes.</p>
<p>How can I effectively adjust for the data imbalance during training to improve the macro recall rate? I see we can provide label weights to BCEWithLogitsLoss loss function. But given the very high imbalance in my data leading to weights in the range of 1 to 1M, can I actually get the model to converge? My initial experiments show that a weighted loss function is going up and down during training.</p>
<p>Alternatively, is there a better approach than using BERT + dropout + linear layer for this type of task?</p>
","bert"
"38034","How are gradients backpropogated in ALBERT?","2022-11-26 06:20:51","38482","0","55","<deep-learning><natural-language-processing><bert>","<p>I was reading the <a href=""https://arxiv.org/abs/1909.11942"" rel=""nofollow noreferrer"">ALBERT</a> paper and saw that they use the same parameters in each layer hence reducing the number of unique parameters. From what I could gather it seems if the all the layers have say parameters W then parameters of different layers would be updated differently which would destroy the parameter sharing.</p>
<p>So one way I can think of is say we have only one set of parameters W and after each layer completes it's weight update W changes to W' and the preceding layers now use W'.</p>
<p>Is this the right way to think about it or does something else happen under the hood?</p>
","bert"
"37657","How to classify data into organised groups by using a resulting classification vector and a set of probabilities?","2022-10-27 14:58:19","37660","0","41","<natural-language-processing><classification><bert><probability>","<p>I am trying to figure out the best way to calculate the probability a sentence belongs to some category.
For simplicity sake, lets assume that the sentence is &quot;yellow fruit&quot;.
Next, I use the an BERT classifier to get a classification result [-5,1,2] with the categories [apple, orange, banana].</p>
<p>The array simply tells us how strong is the signal that corresponds to a category. In this case -5 for apple, 1 for orange, and 2 for banana.
The answer to this classification is &quot;banana&quot; since 2 is the max number in the [-5,1,2] array, and it position corresponds to the category &quot;banana&quot;.
Therefore, we know that &quot;yellow fruit&quot; is most-likely a banana.</p>
<p>Next, I have a table of likelihood of purchase for apples, oranges and bananas:</p>
<p>Apple: 80%</p>
<p>Orange: 10%</p>
<p>Banana: 50%</p>
<p>I need to calculate the likelihood of customer purchase for sentence &quot;yellow fruit&quot;.
Therefore, I am given the sentence &quot;yellow fruit&quot;, the classification vector [-5,1,2] the classification categories [apple, orange, banana] and the likelihood table for purchase [0.8,0.1,0.5]</p>
<p>How do I calculate the the likelihood of purchase for the sentence &quot;yellow fruit&quot; ?</p>
","bert"
"37148","Left-to-Right vs Encoder-decoder Models","2022-09-20 22:28:58","","1","391","<natural-language-processing><objective-functions><bert><gpt><encoder-decoder>","<p><a href=""https://arxiv.org/pdf/2202.13169.pdf"" rel=""nofollow noreferrer"">Xu et al. (2022)</a> distinguishes between popular pre-training methods for language modeling: (see Section 2.1 PRETRAINING METHODS)</p>
<ul>
<li>Left-to-Right:</li>
</ul>
<blockquote>
<p>Auto-regressive, Left-to-right models, predict the probability of a
token given the previous tokens.</p>
</blockquote>
<ul>
<li>Encoder-Decoder:</li>
</ul>
<blockquote>
<p>An encoder-decoder model first uses an encoder to encode an input
sequence, and then uses a left-to-right LM to decode an output
sequence conditioned on the input sequence.</p>
</blockquote>
<p>My question is, what are the differences between those two methods?
Do they suggest that the first method is a decoder-only? If so, what is the input to this decoder?</p>
<p>Based on what I know about auto-regressive models and the above definition, I understand that in Left-to-Right, we predict the <span class=""math-container"">$i$</span>-th token given the <span class=""math-container"">$1,...,i-1$</span> tokens (which could be our past predictions).</p>
","bert"
"37026","How to combine pretrained language models with additional feature set?","2022-09-08 12:06:55","","0","1108","<natural-language-processing><bert><fine-tuning><language-model>","<p>Are there any techniques to combine a feature set (other than the text itself) with pretrained language models.</p>
<p>Let's say I have a random NLP task that tries to predict a binary class label based on e.g. Twitter data. One could easily utilize a pretrained language model such as BERT/GPT-3 etc. to fine-tune it on the text of the tweets. However the tweets come with a lot of useful metadata such as likes/retweets etc. or if I want to add additional syntactic features such as POS-Tags, dependency relation or any other generated feature. Is it possible to use additional features I extracted for the finetuning step of the pretrained language model? Or is the only way of doing so to use an ensemble classifier and basically write a classifier for each of the extracted features and combine all of their predictions with the finetuned LMs predictions?</p>
","bert"
"37021","Which positional encoding BERT use?","2022-09-08 06:04:31","","2","4292","<bert><positional-encoding>","<p>It is a little bit confusing that someone is explaining that BERT is using sinusoidal functions for BERT position encoding and someone is saying BERT just uses absolute position.</p>
<p>I checked that Vaswani 2017 et al., used a sinusoidal function for position embedding, but not sure BERT used the same technique since the BERT paper does not mention it much.</p>
<p>My question is</p>
<ol>
<li>Did BERT use absolute position embedding that is learnable, not with sinusoidal function?</li>
<li>If so, is the absolute position the same dimension as the input embedding dimension for an addition?</li>
</ol>
","bert"
"37007","What is the loss function and training task on which the original BERT model was trained","2022-09-07 09:02:10","37008","2","8286","<bert>","<p>I was checking on sentence embeddings and stumbled across the BERT model which employs transformers.</p>
<p>I understand that BERT applies a WordPice tokenizer (e.g. working like <a href=""https://keras.io/api/keras_nlp/tokenizers/word_piece_tokenizer/"" rel=""nofollow noreferrer"">https://keras.io/api/keras_nlp/tokenizers/word_piece_tokenizer/</a>) and then passes the tokens through several (transformer) layers.
If using the transformers library, the output of each hidden layer can be accessed easily as described here  <a href=""https://mccormickml.com/2019/05/14/BERT-word-embeddings-tutorial/"" rel=""nofollow noreferrer"">https://mccormickml.com/2019/05/14/BERT-word-embeddings-tutorial/</a> .
For each token we can then obtain a word embedding and aggregate a sentence embedding by e.g. mean- or max-pooling over all word embeddings in a sentence.</p>
<p>On <a href=""https://d2l.ai/chapter_natural-language-processing-pretraining/bert-pretraining.html"" rel=""nofollow noreferrer"">https://d2l.ai/chapter_natural-language-processing-pretraining/bert-pretraining.html</a> , I found that BERT can be trained on e.g. WikiText-2 (<a href=""https://blog.salesforceairesearch.com/the-wikitext-long-term-dependency-language-modeling-dataset/"" rel=""nofollow noreferrer"">https://blog.salesforceairesearch.com/the-wikitext-long-term-dependency-language-modeling-dataset/</a> ) but I do not see</p>
<ol>
<li>on which training task</li>
<li>which loss function the original BERT model is trained?</li>
</ol>
<p>This is curcial, since it determines what pattern the model picks up.</p>
<p>The last website states that the loss function is a cross-entropy loss. But I do not yet understand corss-entropy between what? What is the (X,y)-pairs used for training Bert?</p>
","bert"
"36949","How to Train a Decoder for Pre-trained BERT Transformer-Encoder?","2022-09-01 12:47:15","","1","597","<transformer><bert><pretrained-models><seq2seq><encoder-decoder>","<p><strong>Context:</strong>
I am currently working on an encoder-decoder sequence to sequence model that uses a sequence of word embeddings as input and output, and then reduces the dimensionality of the word embeddings.</p>
<p>The word embeddings are created using pre-trained models. I want to be able to decode the word embeddings returned by the decoder of the Sequence to Sequence model back to natural language.</p>
<p><strong>Question:</strong> How can I train a Decoder that works with the sequence of word embeddings and the original sentence for this task?</p>
<p>See below for the code that generates the word embeddings:</p>
<pre><code>from typing import List

import numpy as np
import torch
from transformers.tokenization_utils_base import BatchEncoding
from transformers import BertTokenizerFast, BertModel

TOKENIZER = BertTokenizerFast.from_pretrained('bert-base-uncased')
MODEL = BertModel.from_pretrained('bert-base-uncased')

def get_word_indices(sentence: str, separator=&quot; &quot;) -&gt; List:
    sent = sentence.split(sep=separator)
    return list(range(len(sent)))

def encode_sentence(sentence: str) -&gt; BatchEncoding:
    encoded_sentence = TOKENIZER(sentence)
    return encoded_sentence

def get_hidden_states(encoded: BatchEncoding, layers: list = [-1, -2, -3, -4]) -&gt; torch.Tensor:
    with torch.no_grad():
        output = MODEL(**encoded)
    hidden_states = output.hidden_states
    output = torch.stack([hidden_states[i] for i in layers]).sum(0).squeeze()
    return output

def get_token_ids(word_index: int, encoded: BatchEncoding):
    token_ids = np.where(np.array(encoded.word_ids()) == word_index)
    return token_ids

def embed_words(sentence: str) -&gt; torch.Tensor:
    word_indices = get_word_indices(sentence)
    encoded_sentence = encode_sentence(sentence)
    hidden_states = get_hidden_states(encoded_sentence)
    word_embeddings = []
    for word_index in word_indices:
        # Get the ids of the word in the sentence
        # Important, because BERT sometimes splits words into subwords
        token_ids = get_token_ids(word_index, encoded_sentence)
        # Get all the hidden states for each word (or subwords belonging to one word)
        # Average the hidden states in case of subwords to retrieve word embedding
        word_embedding = hidden_states[token_ids].mean(dim=0)
        word_embeddings.append(word_embedding)
    return torch.stack(word_embeddings)
<span class=""math-container"">```</span>
</code></pre>
","bert"
