Post Link,Title,CreationDate,AcceptedAnswerId,Score,ViewCount,Tags,Body,TagName
"128094","How can I get the list of pretrained large language models?","2024-02-29 09:35:39","128156","0","39","<nlp><language-model><finetuning><llm>","<p>Is there any place I can get the list of pre-trained large language models in a neat way? Despite the most common ones like gpt, BARD, llama2, which llm do you suggest that can be used for RAG and fine-tuning? Especially I am looking forward multilingual models.</p>
","language-model"
"128083","How to check the license of a LLM for specific use?","2024-02-28 18:15:42","128085","0","51","<language-model><llm>","<p>How to check if a large language model has a license allowing to fine tune the model and then publish it publicly? How can I be sure that I can use and fine-tune a large language model without requiring permission issues?</p>
","language-model"
"126981","How to choose ideal pretrained model for fine-tuning?","2024-02-22 15:07:39","","0","23","<nlp><language-model><finetuning><llm><pretraining>","<p>I started to work with LLMs lately and want to know how people choose their pre-trained models in their fine-tuning tasks? What is the criteria to choose the base model and which factors affect?</p>
","language-model"
"126980","Can I fine tune MedPaLM model","2024-02-22 14:22:59","","0","69","<nlp><language-model><finetuning><llm>","<p>Is it possible to fine-tune MedPaLM and MedPaLM2; Google's llms trained using PaLM specialized for medical domain. Can we fine-tune these models further to get more specialized models?</p>
","language-model"
"126088","Is Machine Reading Comprehension (MRC) outdated?","2023-12-18 14:04:14","","0","42","<machine-learning><language-model>","<p>I recently went through some litterature about knowledge-enhanced language models and found connections with the Machine Reading Comprehension (MRC) task. However, I couldn't find papers more recent than 2020 on this topic. Therefore, I wonder whether this task is now outdated and if so, is there a known reason for that like it has been replaced by a more adapted task?</p>
","language-model"
"124988","How can I leverage machine learning for log analysis?","2023-12-10 08:33:26","","1","440","<machine-learning><nlp><training><language-model><llm>","<p>I am new to data science and trying to find possibilities of using datascience in tasks. I have a set of logs which I want to convert to json. The logs are more or less of same format and I can write a script which parse them or aggregate them but instead of doing it manually I want to use help of machine learning. This thought is also inspired by the fact that at sometime some new log line may come. I guess pre-trained LLM models can identify the context and information from logs. But I am not sure how exactly can ML be used for for this purpose? The question may sound stupid but please pardon.</p>
","language-model"
"124793","Using LLMs for structured data?","2023-11-27 21:33:17","","0","82","<machine-learning><language-model><structured-data>","<p>I've been trying to work with structured data in language models, and it's proving to be quite challenging. I'm confident that with Langchain, I should be able to solve the problem, but I'm not entirely sure which path to take among all the options the library offers.</p>
<p>My issue is as follows: I have data in the form of dictionaries regarding a series of products, for example, laptops. The data looks like this:</p>
<p>{Identifier 1: X, Identifier 2: Y, Value name: Z}</p>
<p>(Several successive dictionaries like this.)</p>
<p>I want to use this series of dictionaries as context, then feed a different dictionary into the Language Model, and have it tell me if the 'Value name' makes sense given Identifiers 1 and 2. An example would be Identifier 1: laptops, Identifier 2: brand, Value name: Lenovo. In this case, it should return affirmative since Lenovo makes sense as a brand. However, if I input 'oranges,' it should return negative.</p>
<p>Any ideas on which library I could use to tackle this problem?</p>
","language-model"
"124780","Assign layers and weights in BERT","2023-11-27 06:42:24","","0","38","<pytorch><transformer><bert><language-model>","<p>I print the weight names and shape of the BERT transformer. Now, I want to assign the printed weight to the layers in the transformers architecture:
<a href=""https://i.sstatic.net/Dtaun.png"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/Dtaun.png"" alt=""enter image description here"" /></a></p>
<p>In the following, I can assign query, key and value:</p>
<p><a href=""https://i.sstatic.net/wfHeW.png"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/wfHeW.png"" alt=""enter image description here"" /></a></p>
<p>But, in the print there are attention.output.dense.weight and attention.output.LayerNorm.weight, where can I find it in the architecture of transformer/attention-head?</p>
<p>Further there is an intermediate.dense.weight and there output.dense.weight and output.LayerNorm.weight. Are they parts of &quot;Add &amp; Norm&quot; after the multi-head-attention blocks?</p>
","language-model"
"124733","Purely extractive Language Model","2023-11-24 11:00:36","124735","0","142","<nlp><generative-models><language-model><parsing><search-engine>","<p>Given an email thread, I am trying to extract the body of the most recent email.</p>
<p>I used to do that with rules. Now I am testing Large Language Models (LLM) to see if I they provide a less ad hoc solution.</p>
<p>Mistral-7B-Instruct, for instance, seems to understand the task and provides acceptable outputs most of the time.</p>
<p>However, in some cases, it explains the email rather than just copy/paste the relevant chunk.</p>
<p>I have tried dozens of prompts, for instance:</p>
<pre><code>instruction = 'Given the email thread bellow the dotted line, extract verbatim the body of the most recent (top) message. Remove all headers, footers and disclaimers. In your response, do not add any text that was not present in the original message'
</code></pre>
<p>And tried to prevent hallucinations by setting the following:</p>
<pre><code>    generation_output = model.generate(
        model_inputs,
        do_sample=True,
        temperature=0.0000001,
        top_p=0.0000001,
        top_k=1,
        max_new_tokens=words
        )
</code></pre>
<p>However, in a few cases, the model still adds explanations and/or hallucinates a bit.</p>
<p>My questions are the following:</p>
<ol>
<li><p>Are you aware of any models that could do a better job without fine-tuning? For instance, purely extractive models (as opposed to generative ones).</p>
</li>
<li><p>If generative models are the way to go, is there a way to force the model to just copy/paste?</p>
</li>
</ol>
<p>Best,</p>
<p>Ed</p>
","language-model"
"124642","Open-Source Large Language Models (LLM): Your experience and recommendation","2023-11-17 22:53:07","","0","178","<transformer><language-model><huggingface><llm>","<p>I’m looking for an open-source LLM for a new project. I want to use it for instructions and to fine-tune the model to a specific domain like legal and rights. Some LLMs are open-source, but they didn’t document, on which training data they trained their model. This makes it a bit complicated in my case.</p>
<p>I’m looking for models, that are open-source and the community knows on which datasets the model was trained.</p>
<p>Do you know open-source LLMs like that and do you have experience with them?</p>
<p>Thank you in advance.</p>
","language-model"
"124591","What is the input to an encoder-decoder transformer in next word prediction task?","2023-11-14 22:21:46","124593","0","225","<nlp><transformer><language-model>","<p>I'm trying to understand how encoder-decoder architectures are used, or if they are used at all, for generative tasks that do not require an explicit prompt (ie. machine translation, summarization, etc.).</p>
<p>From my understanding, decoder-only models autoregressively predict the next token in a sequence given its previous predictions. This makes sense, as we can simply keep feeding it tokens already predicted during inference. But how is this done when there is an encoder involved? For machine translation, we have the sequence in the source language to feed to the encoder. Similarly, we can feed it a passage to summarize for summarization. What would we feed the encoder if we simply wanted next word prediction? Do we feed it the sequence we want it to complete? I haven't found any examples of this task being performed. Does this mean that encoder-decoder models aren't needed for this task?</p>
","language-model"
"124584","Why is 0.7, in general, the default value of temperature for LLMs?","2023-11-14 15:47:29","","1","1304","<sampling><language-model><reference-request><parameter><llm>","<p>I have recently read through a lot of documentation and articles about Large Language Models (LLMs), and I have come to the conclusion that <strong>0.7 is, most of the time, the default value for the temperature parameter</strong>.</p>
<p>See a few quick reference examples where the default value is either 0.7 or 0.75:</p>
<ul>
<li><a href=""https://platform.openai.com/docs/api-reference"" rel=""nofollow noreferrer"">https://platform.openai.com/docs/api-reference</a></li>
<li><a href=""https://algowriting.medium.com/gpt-3-temperature-setting-101-41200ff0d0be"" rel=""nofollow noreferrer"">https://algowriting.medium.com/gpt-3-temperature-setting-101-41200ff0d0be</a></li>
<li><a href=""https://rasa.com/docs/rasa/next/llms/llm-intent/"" rel=""nofollow noreferrer"">https://rasa.com/docs/rasa/next/llms/llm-intent/</a></li>
</ul>
<p>However, I am struggling to find any reference that would explain the rationale for using 0.7.</p>
<p>I understand that lower values of the temperature result in more deterministic outputs and that higher values result in more random outputs.</p>
<p>Nonetheless, why is it more recommended to select temperature=0.7 rather than temperature=0.6 or temperature=0.4 for instance?</p>
<p>In contrast, in &quot;GPT-4 Technical Report&quot;, a value of 0.6 is used as the &quot;best-guess&quot; by the authors. See <a href=""https://arxiv.org/pdf/2303.08774.pdf"" rel=""nofollow noreferrer"">https://arxiv.org/pdf/2303.08774.pdf</a>, p.24.</p>
<p>So my question would boil down to:</p>
<p><strong>- Is it purely empirical or are there either benchmarks, or mathematical equations, which would substantiate the approach of selecting a temperature close to 0.7?</strong></p>
<p><strong>- <em>If</em> it is purely empirical, what were the empirical reasons leading to the adoption of values close to 0.7? (E.g., is it due to the default parameters used in a highly cited paper?, in a highly used library?, etc.)</strong></p>
<p>Thank you</p>
","language-model"
"124402","Systematic way of selecting internet texts for a machine translation corpus / dataset?","2023-11-03 14:25:13","","0","8","<nlp><dataset><language-model><machine-translation><corpus>","<p>I am currently working on a neural machine translation project and want to gather a corpus (or dataset) of internet texts that are written in standard and <a href=""https://en.wikipedia.org/wiki/Plain_language"" rel=""nofollow noreferrer"">plain language</a>. In theory, it certainly makes sense to try to collect all texts and compile them in a research corpus. In practice, I would like to proceed as systematically as possible in order to find at least the relevant or most suitable texts.</p>
<p>It is possible to find simple language texts relatively quickly, which can also be easily aligned. So the problem for me at the moment is not finding data, but rather finding a systematic way that allows me to prioritize the scraping and merging into a dataset. Ideally, the system is backed up by scientific literature.</p>
<p>At the moment I'm a bit stuck and would be happy to hear from you about known approaches, queries for literature research, known similar projects, specific literature or other such things :)</p>
","language-model"
"124334","【NLP】Is there a model or task that determines contextual similarity?","2023-10-30 15:16:50","","0","13","<machine-learning><deep-learning><nlp><language-model>","<p>I am trying to work on an engagement detection task in which I have to determine if a student is engaged in class.</p>
<p>I am looking for an NLP approach where I can calculate the similarity score of a conversation.</p>
<p>Teacher: &quot;What is your favourite animal?&quot;
Student: &quot;Football.&quot;
The model should output a contextual similarity score. It may not always be question and answer between the teacher and the student, but the core idea to determine if student is distracted.</p>
<p>I am thinking of Q&amp;A and semantic similarity but I am not sure which is better or if there is a more specific name for such a task.</p>
","language-model"
"124293","Since LLMs only provide output in text, how can LLMs do 'action' such as search, run code etc?","2023-10-27 05:23:59","","0","25","<language-model><llm>","<p>Since LLMs only provide output in text, I wonder how LLMs can do 'action' such as search, run code etc. I try to delve deep into how langchain agent works and what I got is that the used prompt is something like this</p>
<pre><code>Assistant is a large language model trained by OpenAI.

Assistant is designed to be able to assist with a wide range of tasks, from answering simple questions to providing in-depth explanations and discussions on a wide range of topics. As a language model, Assistant is able to generate human-like text based on the input it receives, allowing it to engage in natural-sounding conversations and provide responses that are coherent and relevant to the topic at hand.

Assistant is constantly learning and improving, and its capabilities are constantly evolving. It is able to process and understand large amounts of text, and can use this knowledge to provide accurate and informative responses to a wide range of questions. Additionally, Assistant is able to generate its own text based on the input it receives, allowing it to engage in discussions and provide explanations and descriptions on a wide range of topics.

Overall, Assistant is a powerful tool that can help with a wide range of tasks and provide valuable insights and information on a wide range of topics. Whether you need help with a specific question or just want to have a conversation about a particular topic, Assistant is here to assist.

TOOLS:
------

Assistant has access to the following tools:

&gt; Search: useful for when you need to answer questions about current events
&gt; Calculator: useful for when you need to do arithmetic task

To use a tool, please use the following format:

```
Thought: Do I need to use a tool? Yes
Action: the action to take, should be one of [Search, Calculator]
Action Input: the input to the action
Observation: the result of the action
```

When you have a response to say to the Human, or if you do not need to use a tool, you MUST use the format:

```
Thought: Do I need to use a tool? No
AI: [your response here]
```

Begin!

Previous conversation history:
{chat_history}

New input: {input}
{agent_scratchpad}
</code></pre>
<p>I don't understand what happen when LLMs say 'Action: Search. How the Search function was called ?</p>
","language-model"
"124273","TFRobertaSequenceClassification for Address Normalization task","2023-10-26 10:34:07","","0","26","<nlp><bert><normalization><language-model><finetuning>","<p>I have dataset with two column: one with faulty addresses, and other with correct addresses. I want to train a model such that, I can use it later for correcting all the incoming faulty addresses.
I have done tokenization, data splitting task for the same, but I can't make my model to start training.</p>
<p>I get GraphExecution error, which points towrads mismatch of dimension.</p>
<p>Exact error:
<strong>logits and labels must have the same first dimension, got logits shape [16,55] and labels shape [880]</strong></p>
<p>I don't know from where these values are coming from, as my X_Train consists of list with each list being length of <strong>45</strong>, and y_train is a list of length <strong>55.</strong> (All are integer values)</p>
<p>As, I am new to this task, any suggestions, comments, concerns, questions are welcome.</p>
<p>Also, I have tried basic ML approach, but the results were quite poor. Hence, please suggest me on the line of this approach only.</p>
<p>Here are some specifications to my approach:</p>
<pre><code>Tokenization: RobertaTokenizer.from_pretrained(&quot;roberta-base&quot;)
Model: TFRobertaForSequenceClassification.from_pretrained(&quot;roberta-base&quot;)
optimizer: Adam
learning_rate = 1e-5
loss: SparseCategoricalCrossentropy
epochs: 10
batch_size: 16
</code></pre>
<p>I think following are the list of models which we can use:</p>
<p><a href=""https://i.sstatic.net/Shp81.png"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/Shp81.png"" alt=""enter image description here"" /></a></p>
<p>github link used: <a href=""https://github.com/huggingface/transformers/blob/main/src/transformers/models/roberta/__init__.py"" rel=""nofollow noreferrer"">https://github.com/huggingface/transformers/blob/main/src/transformers/models/roberta/__init__.py</a></p>
<p>TIA</p>
","language-model"
"124197","Harford 2023 model: explicit reference","2023-10-21 09:18:28","","0","19","<nlp><language-model><reference-request>","<p>I'm citing in a paper the Wizard-Vicuna Uncensored 30B model of Hartford (2023). But I don't have an exact bib reference other than various web links for that model. Could anyone help?</p>
","language-model"
"124168","Semantic Scoring and readability for short sentences","2023-10-18 12:29:54","","0","31","<machine-learning><nlp><language-model>","<p>I am working on short sentences for NLP based classification. I wish to make a assessment if a sentence is readable before training the system on it. Now readability scores are not working since readability score indicate how simple a sentence is not how correct a sentence is.</p>
<p>What I am searching for is something that measures(or scores) the readability of a sentence. For example the sentence 'The sun rises in the east' should be given a high score whereas the sentence 'sun the east in rises' should be given a low score.</p>
<p>Is there any python package for this or could someone indicate some direction for it?</p>
","language-model"
"124135","Using OSRM with Langchain","2023-10-16 08:54:38","","0","13","<language-model><chatbot><open-source>","<p>I am trying to develop a chatbot using Langchain, to give me a routing option between 2 points on a custom map data. I am using free APIs from Huggingface for embedding and Ollama model for the question answering model.</p>
<p>If I need to include a way to display or maybe output the route between 2 places on a custom data using langchain. Is it possible to call osrm API within langchain and display some result?</p>
","language-model"
"124118","How to read CSV File into Vector Store","2023-10-14 18:19:59","","0","947","<python><nlp><language-model><csv>","<p>I have a CSV file, and I am using langchain to read it into the vector store FAISS. My question is, since I have a CSV file, is RecursiveTextSplitter required? Put differently, consider the following codes</p>
<pre><code># Code A ------------------------------
myData = CSVLoader(file_path=myCSVFile&quot;)
finalData = myData.load()

text_splitter = RecursiveCharacterTextSplitter(
    chunk_size=100,
    chunk_overlap = 10,
    length_function = len,
)

theFile = text_splitter.transform_documents(finalData)

vector_store = FAISS.from_documents(theFile, embedder)
</code></pre>
<p>Compare to following code:</p>
<pre><code># Code B ------------------------------
myData = CSVLoader(file_path=myCSVFile&quot;)
finalData = myData.load()

vector_store = FAISS.from_documents(finalData, embedder)
</code></pre>
<p>Is code A correct or coe B?</p>
","language-model"
"124098","Decreasing the summary length from langchain load_summarize_chain?","2023-10-12 05:41:38","","0","105","<machine-learning><language-model><llm><chatgpt>","<p>How can i reduce the output size of the summarization in langchain map reduce method ?</p>
","language-model"
"123954","Locating base.py when working on Colab","2023-10-02 16:27:22","","0","20","<python><nlp><language-model><colab>","<p>I have faced an error while working with langchain on colab. There is a post on github which recommends changing some configurations in</p>
<pre><code> local / repo find-&gt; langchain/agents/agent_toolkits/pandas/base.py
</code></pre>
<p>Could you please let me know how I can find and configure base.py while working on colab?</p>
","language-model"
"123921","Why do we want to maximize the average log probability in neural language models?","2023-09-30 12:56:07","","0","78","<nlp><language-model><doc2vec>","<p>I am currently trying to understand the Paragraph Vector framework by reading the paper <a href=""https://proceedings.mlr.press/v32/le14.html"" rel=""nofollow noreferrer"">&quot;Distributed Representation of Sentences and Documents&quot;</a> by Quoc Le and Thomas Mikolov but I have troubles following the formal description since my current understanding of Neural Networks is limited to mainly intuition. In the paper, they explain former techniques of learning word vector representations including Neural Language Models. Their formal description of the training task of Neural Language Models is as follows:</p>
<blockquote>
<p>More formally, given a sequence of training words <span class=""math-container"">$w_1 , w_2 , w_3 , ..., w_T$</span> , the objective of the word vector model is to maximize the average log probability <span class=""math-container"">$\frac{1}{T}\overset{T-k}{\underset{t=k}{\sum}}\log p(w_t | w_{t-k}, ..., w_{t+k})$</span></p>
</blockquote>
<p>Unfortunately, they don't explain why the goal is to maximize the average log probability and how they came up with this formula. Also search requests and looking through <a href=""https://jmlr.csail.mit.edu/papers/volume3/bengio03a/bengio03a.pdf"" rel=""nofollow noreferrer"">&quot;A Neural Probabilistic Language Model&quot;</a> by Bengio et al. did not bring me any further.</p>
<p>My understanding of the training task is that given a context, the model predicts the missing word of a context. Moreover, out of all words in the vocabulary the word with the highest conditional probability given the context is selected as the missing word. Therefore I don't understand why this formula does not include some sort of <span class=""math-container"">$\mathrm{argmax}$</span> expression.</p>
<p>Any help on understanding why this is the goal and additional resources on this would be  appreciated.</p>
","language-model"
"123908","How to get Llama-2 Rotary Embeddings?","2023-09-29 11:31:13","","0","319","<nlp><word-embeddings><transformer><language-model><huggingface>","<p>I want to get the Llama-2 rotary embeddings. I do <code>print(model)</code> and get the following output:
<a href=""https://i.sstatic.net/jFu2Z.png"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/jFu2Z.png"" alt=""enter image description here"" /></a></p>
<p>In the picture I highlight the rotary embeddings.</p>
<p>How can get the rotary embeddings and how can I interpret the output? What means 32x LLamaDecoderLayer and in its round brakets are four layer plus LlamaRotaryEmbeddings?</p>
<p>It's possible to get the embeddings as the first hidden-state <code>hidden_state[0]</code> and I want to know, which hidden-state represents the rotary embeddings.
Am I right, that there are several rotary embeddings?</p>
<p>Thanks in forward.</p>
<p>Best regards.</p>
","language-model"
"123889","Specifying arguments of HuggingFaceHub","2023-09-28 07:48:29","","0","266","<python><nlp><language-model><huggingface>","<p>In this <a href=""https://python.langchain.com/docs/integrations/llms/huggingface_hub"" rel=""nofollow noreferrer"">tutorial</a>, when specifying</p>
<pre><code>llm = HuggingFaceHub(
    repo_id=repo_id, model_kwargs={&quot;temperature&quot;: 0.5, &quot;max_length&quot;: 64}) 
</code></pre>
<p>only repository id is mentioned, without referring to the task that is to be performed (for instance summarization or text generation). However, one may specify something like</p>
<pre><code>dotaks = transformers.pipeline(
    model=repo_id, 
    tokenizer=tokenizer,
    task='text-generation',
    return_full_text=True,
    temperature=0.5,
    max_new_tokens=124,)
</code></pre>
<p>If I try to remove the task it would not work. What is the difference among the above two approaches? How will the top code decide on the appropriate task if not specified?</p>
","language-model"
"123836","What is source_column argument in csv loader?","2023-09-25 06:46:04","123838","1","641","<python><nlp><language-model><csv>","<p>In <a href=""https://python.langchain.com/docs/integrations/document_loaders/csv"" rel=""nofollow noreferrer"">this tutorial</a>, what is the purpose of source_column argument? Does it act like a primary key in Databases? Thanks in advance.</p>
<pre><code>loader = CSVLoader(file_path=&quot;./example_data/mlb_teams_2012.csv&quot;, source_column=&quot;Team&quot;)
data = loader.load()
</code></pre>
","language-model"
"123765","Can LLM fine-tuning be used to improve a language?","2023-09-19 17:11:58","","0","87","<language-model><finetuning><llm>","<p>I'm Danish, and with all the excitement around open LLM models, I'm feeling a little left out.</p>
<p>Take Llama 2, for example - it was trained on a very small Danish dataset. Just enough to learn the words and be terrible at Danish.</p>
<p>My question is, can fine-tuning (with LORA or QLORA) be used to improve the Danish skills of an existing pretrained language model?</p>
<p>Llama 2, for example, knows Danish words, and so (one would hope) perhaps that's why they exposed it to Danish at all?</p>
<p>Full-on pretraining isn't financially realistic for an individual, and (to my knowledge) we don't have a good open model in Danish yet.</p>
<p>We do however have a pretty large open source training data set. But whoever is using that (if anyone) they're not sharing.</p>
","language-model"
